time,x,y,alt,utm_epsg
626.3489509999999,583823.2566080706,6148442.623048548,50.0,32632
626.510855,583823.2568203028,6148442.611920839,50.0,32632
626.711876,583823.2568203028,6148442.611920839,50.0,32632
626.909035,583823.257032535,6148442.600793133,50.0,32632
627.108883,583823.2633530035,6148442.600913679,50.0,32632
627.313985,583823.2572447674,6148442.589665426,50.0,32632
627.513485,583823.2635652358,6148442.589785973,50.0,32632
627.714613,583823.2637774681,6148442.578658264,50.0,32632
627.9346489999999,583823.2637774681,6148442.578658264,50.0,32632
628.122951,583823.2639897004,6148442.567530557,50.0,32632
628.313546,583823.2703101689,6148442.567651103,50.0,32632
628.511807,583823.2705224012,6148442.556523396,50.0,32632
628.717006,583823.2707346334,6148442.545395687,50.0,32632
628.914496,583823.2707346334,6148442.545395687,50.0,32632
629.134098,583823.2709468658,6148442.53426798,50.0,32632
629.309815,583823.2709468658,6148442.53426798,50.0,32632
629.5108789999999,583823.2774795668,6148442.523260818,50.0,32632
629.716876,583823.2774795668,6148442.523260818,50.0,32632
629.918999,583823.2840122676,6148442.512253659,50.0,32632
630.109471,583823.2842245,6148442.50112595,50.0,32632
630.308909,583823.2842245,6148442.50112595,50.0,32632
630.507537,583823.2907572009,6148442.4901187895,50.0,32632
630.711875,583823.2907572009,6148442.4901187895,50.0,32632
630.91198,583823.2844367323,6148442.489998243,50.0,32632
631.1078769999999,583823.2909694333,6148442.478991081,50.0,32632
631.306917,583823.2972899019,6148442.479111628,50.0,32632
631.512874,583823.2911816656,6148442.467863373,50.0,32632
631.709884,583823.2911816656,6148442.467863373,50.0,32632
631.911887,583823.2977143667,6148442.456856213,50.0,32632
632.108205,583823.3042470678,6148442.445849052,50.0,32632
632.313224,583823.3044593001,6148442.434721345,50.0,32632
632.508918,583823.3107797687,6148442.434841891,50.0,32632
632.713026,583823.3044593001,6148442.434721345,50.0,32632
632.9098839999999,583823.3109920012,6148442.423714183,50.0,32632
633.1120179999999,583823.3175247024,6148442.412707022,50.0,32632
633.30889,583823.3175247024,6148442.412707022,50.0,32632
633.514876,583823.3240574035,6148442.4016998615,50.0,32632
633.7117569999999,583823.3366983411,6148442.401940956,50.0,32632
633.912879,583823.3369105735,6148442.390813248,50.0,32632
634.113402,583823.3434432747,6148442.379806086,50.0,32632
634.315062,583823.3434432747,6148442.379806086,50.0,32632
634.5129009999999,583823.3499759759,6148442.368798926,50.0,32632
634.712603,583823.3499759759,6148442.368798926,50.0,32632
634.909646,583823.3626169136,6148442.369040019,50.0,32632
635.1128739999999,583823.3691496149,6148442.358032859,50.0,32632
635.313555,583823.3754700838,6148442.358153406,50.0,32632
635.507877,583823.3820027851,6148442.347146244,50.0,32632
635.705558,583823.388323254,6148442.34726679,50.0,32632
635.925489,583823.3948559555,6148442.336259631,50.0,32632
636.109029,583823.4074968931,6148442.336500725,50.0,32632
636.3088789999999,583823.4077091258,6148442.325373016,50.0,32632
636.514094,583823.4142418274,6148442.314365855,50.0,32632
636.707893,583823.4142418274,6148442.314365855,50.0,32632
636.913354,583823.4207745289,6148442.3033586955,50.0,32632
637.1128749999999,583823.4273072307,6148442.292351535,50.0,32632
637.313035,583823.4273072307,6148442.292351535,50.0,32632
637.507017,583823.4275194632,6148442.281223826,50.0,32632
637.712182,583823.4338399322,6148442.281344373,50.0,32632
637.91522,583823.4277316959,6148442.2700961195,50.0,32632
638.1128679999999,583823.4277316959,6148442.2700961195,50.0,32632
638.3203579999999,583823.4277316959,6148442.2700961195,50.0,32632
638.504997,583823.4277316959,6148442.2700961195,50.0,32632
638.7093709999999,583823.4279439286,6148442.258968411,50.0,32632
638.906883,583823.4218356921,6148442.247720158,50.0,32632
639.111917,583823.4218356921,6148442.247720158,50.0,32632
639.303196,583823.4218356921,6148442.247720158,50.0,32632
639.513882,583823.4155152233,6148442.24759961,50.0,32632
639.707199,583823.4155152233,6148442.24759961,50.0,32632
639.913015,583823.4155152233,6148442.24759961,50.0,32632
640.109875,583823.4155152233,6148442.24759961,50.0,32632
640.311368,583823.415727456,6148442.2364719035,50.0,32632
640.513155,583823.415727456,6148442.2364719035,50.0,32632
640.7128809999999,583823.415727456,6148442.2364719035,50.0,32632
640.9055119999999,583823.415727456,6148442.2364719035,50.0,32632
641.1155289999999,583823.4159396887,6148442.225344195,50.0,32632
641.3140639999999,583823.4159396887,6148442.225344195,50.0,32632
641.514193,583823.4159396887,6148442.225344195,50.0,32632
641.714938,583823.4159396887,6148442.225344195,50.0,32632
641.93399,583823.4161519213,6148442.2142164875,50.0,32632
642.113881,583823.4224723902,6148442.214337034,50.0,32632
642.309878,583823.416364154,6148442.20308878,50.0,32632
642.512175,583823.4226846228,6148442.203209327,50.0,32632
642.7128749999999,583823.4226846228,6148442.203209327,50.0,32632
642.911898,583823.4226846228,6148442.203209327,50.0,32632
643.115875,583823.4226846228,6148442.203209327,50.0,32632
643.3138779999999,583823.4228968555,6148442.192081619,50.0,32632
643.510056,583823.4228968555,6148442.192081619,50.0,32632
643.7049499999999,583823.4228968555,6148442.192081619,50.0,32632
643.913879,583823.4228968555,6148442.192081619,50.0,32632
644.1129199999999,583823.4228968555,6148442.192081619,50.0,32632
644.312921,583823.4228968555,6148442.192081619,50.0,32632
644.514879,583823.4292173248,6148442.192202166,50.0,32632
644.7129689999999,583823.4292173248,6148442.192202166,50.0,32632
644.917911,583823.4294295574,6148442.181074458,50.0,32632
645.1108949999999,583823.4294295574,6148442.181074458,50.0,32632
645.315777,583823.4294295574,6148442.181074458,50.0,32632
645.515052,583823.4294295574,6148442.181074458,50.0,32632
645.715878,583823.4357500265,6148442.181195006,50.0,32632
645.9241579999999,583823.4294295574,6148442.181074458,50.0,32632
646.117876,583823.4292173248,6148442.192202166,50.0,32632
646.3088779999999,583823.4292173248,6148442.192202166,50.0,32632
646.508924,583823.4228968555,6148442.192081619,50.0,32632
646.716971,583823.416364154,6148442.20308878,50.0,32632
646.916015,583823.4161519213,6148442.2142164875,50.0,32632
647.1123779999999,583823.4161519213,6148442.2142164875,50.0,32632
647.315254,583823.4161519213,6148442.2142164875,50.0,32632
647.513061,583823.4285806267,6148442.225585288,50.0,32632
647.7103619999999,583823.4285806267,6148442.225585288,50.0,32632
647.9338789999999,583823.428368394,6148442.236712997,50.0,32632
648.1139109999999,583823.434688863,6148442.2368335435,50.0,32632
648.319474,583823.441009332,6148442.23695409,50.0,32632
648.513062,583823.441009332,6148442.23695409,50.0,32632
648.7181009999999,583823.4407970993,6148442.248081797,50.0,32632
648.915985,583823.4407970993,6148442.248081797,50.0,32632
649.1077379999999,583823.4405848666,6148442.259209504,50.0,32632
649.3129809999999,583823.4469053355,6148442.259330052,50.0,32632
649.516382,583823.4466931028,6148442.2704577595,50.0,32632
649.713883,583823.4466931028,6148442.2704577595,50.0,32632
649.915402,583823.452801339,6148442.281706014,50.0,32632
650.115238,583823.44648087,6148442.281585467,50.0,32632
650.3163139999999,583823.4462686373,6148442.292713175,50.0,32632
650.5108309999999,583823.4525891063,6148442.292833722,50.0,32632
650.714252,583823.4525891063,6148442.292833722,50.0,32632
650.915184,583823.4586973423,6148442.304081976,50.0,32632
651.114875,583823.4650178113,6148442.304202523,50.0,32632
651.312811,583823.4713382801,6148442.304323071,50.0,32632
651.5134489999999,583823.477658749,6148442.304443617,50.0,32632
651.715875,583823.477658749,6148442.304443617,50.0,32632
651.912637,583823.4774465163,6148442.315571324,50.0,32632
652.112123,583823.4774465163,6148442.315571324,50.0,32632
652.316529,583823.4835547523,6148442.326819579,50.0,32632
652.5139819999999,583823.4835547523,6148442.326819579,50.0,32632
652.714884,583823.4898752212,6148442.326940126,50.0,32632
652.9169049999999,583823.4835547523,6148442.326819579,50.0,32632
653.1141779999999,583823.4833425195,6148442.337947288,50.0,32632
653.302878,583823.4833425195,6148442.337947288,50.0,32632
653.51213,583823.4833425195,6148442.337947288,50.0,32632
653.7082869999999,583823.4894507555,6148442.349195542,50.0,32632
653.927605,583823.4894507555,6148442.349195542,50.0,32632
654.1118769999999,583823.4894507555,6148442.349195542,50.0,32632
654.3078929999999,583823.4829180539,6148442.360202702,50.0,32632
654.5108809999999,583823.4702771162,6148442.3599616075,50.0,32632
654.705431,583823.4700648834,6148442.371089316,50.0,32632
654.908941,583823.4637444146,6148442.370968769,50.0,32632
655.1144029999999,583823.457211713,6148442.381975929,50.0,32632
655.3143289999999,583823.457211713,6148442.381975929,50.0,32632
655.513462,583823.4569994803,6148442.393103638,50.0,32632
655.704881,583823.4443585428,6148442.392862543,50.0,32632
655.913432,583823.4378258412,6148442.403869704,50.0,32632
656.10388,583823.4378258412,6148442.403869704,50.0,32632
656.308041,583823.4376136084,6148442.414997412,50.0,32632
656.507032,583823.4310809071,6148442.426004573,50.0,32632
656.706877,583823.4310809071,6148442.426004573,50.0,32632
656.9114129999999,583823.4308686743,6148442.437132281,50.0,32632
657.1118829999999,583823.4306564417,6148442.448259988,50.0,32632
657.307875,583823.4241237403,6148442.459267148,50.0,32632
657.503884,583823.4241237403,6148442.459267148,50.0,32632
657.703881,583823.4239115077,6148442.470394855,50.0,32632
657.919269,583823.423699275,6148442.481522563,50.0,32632
658.1158819999999,583823.4234870423,6148442.492650271,50.0,32632
658.313101,583823.4298075109,6148442.492770818,50.0,32632
658.512089,583823.4295952781,6148442.503898526,50.0,32632
658.714877,583823.4295952781,6148442.503898526,50.0,32632
658.917703,583823.435703514,6148442.51514678,50.0,32632
659.113915,583823.435703514,6148442.51514678,50.0,32632
659.309882,583823.4354912813,6148442.526274487,50.0,32632
659.512882,583823.4415995171,6148442.5375227425,50.0,32632
659.7099,583823.4415995171,6148442.5375227425,50.0,32632
659.928222,583823.4415995171,6148442.5375227425,50.0,32632
660.1156,583823.4415995171,6148442.5375227425,50.0,32632
660.304137,583823.4413872844,6148442.548650449,50.0,32632
660.508522,583823.4413872844,6148442.548650449,50.0,32632
660.705883,583823.4350668158,6148442.5485299025,50.0,32632
660.9098749999999,583823.4348545831,6148442.559657611,50.0,32632
661.111913,583823.4285341146,6148442.559537064,50.0,32632
661.305294,583823.4285341146,6148442.559537064,50.0,32632
661.50501,583823.4222136461,6148442.559416517,50.0,32632
661.7078839999999,583823.4158931775,6148442.559295971,50.0,32632
661.91081,583823.409572709,6148442.559175423,50.0,32632
662.109482,583823.409572709,6148442.559175423,50.0,32632
662.309752,583823.4032522404,6148442.559054876,50.0,32632
662.51032,583823.3969317719,6148442.558934329,50.0,32632
662.713895,583823.3969317719,6148442.558934329,50.0,32632
662.9078109999999,583823.3903990707,6148442.569941491,50.0,32632
663.104884,583823.3840786022,6148442.569820944,50.0,32632
663.306867,583823.3903990707,6148442.569941491,50.0,32632
663.513388,583823.3840786022,6148442.569820944,50.0,32632
663.711234,583823.3775459011,6148442.580828103,50.0,32632
663.913064,583823.3775459011,6148442.580828103,50.0,32632
664.109205,583823.3714376652,6148442.56957985,50.0,32632
664.3061299999999,583823.3714376652,6148442.56957985,50.0,32632
664.50892,583823.3714376652,6148442.56957985,50.0,32632
664.710094,583823.3777581337,6148442.569700398,50.0,32632
664.908876,583823.3777581337,6148442.569700398,50.0,32632
665.107297,583823.3777581337,6148442.569700398,50.0,32632
665.3088779999999,583823.3777581337,6148442.569700398,50.0,32632
665.512251,583823.3714376652,6148442.56957985,50.0,32632
665.699884,583823.3714376652,6148442.56957985,50.0,32632
665.9154239999999,583823.3714376652,6148442.56957985,50.0,32632
666.1022909999999,583823.3714376652,6148442.56957985,50.0,32632
666.311329,583823.3714376652,6148442.56957985,50.0,32632
666.515051,583823.3714376652,6148442.56957985,50.0,32632
666.7139109999999,583823.3716498978,6148442.5584521415,50.0,32632
666.9148779999999,583823.3777581337,6148442.569700398,50.0,32632
667.11218,583823.3779703663,6148442.558572689,50.0,32632
667.318053,583823.3777581337,6148442.569700398,50.0,32632
667.509323,583823.3842908348,6148442.558693237,50.0,32632
667.71394,583823.3842908348,6148442.558693237,50.0,32632
667.924886,583823.3842908348,6148442.558693237,50.0,32632
668.118306,583823.390823536,6148442.547686075,50.0,32632
668.3138809999999,583823.3845030674,6148442.547565529,50.0,32632
668.51206,583823.3847152999,6148442.536437822,50.0,32632
668.716879,583823.3910357686,6148442.536558367,50.0,32632
668.9128949999999,583823.3912480013,6148442.525430659,50.0,32632
669.124203,583823.3912480013,6148442.525430659,50.0,32632
669.312292,583823.3914602338,6148442.514302951,50.0,32632
669.51961,583823.3914602338,6148442.514302951,50.0,32632
669.713367,583823.3914602338,6148442.514302951,50.0,32632
669.9237029999999,583823.3853519977,6148442.503054698,50.0,32632
670.112801,583823.3855642303,6148442.49192699,50.0,32632
670.309894,583823.391884699,6148442.492047537,50.0,32632
670.513997,583823.391884699,6148442.492047537,50.0,32632
670.7128749999999,583823.391884699,6148442.492047537,50.0,32632
670.911241,583823.391884699,6148442.492047537,50.0,32632
671.114871,583823.3979929349,6148442.503295791,50.0,32632
671.311738,583823.3979929349,6148442.503295791,50.0,32632
671.513876,583823.3982051676,6148442.492168085,50.0,32632
671.71394,583823.4045256362,6148442.492288631,50.0,32632
671.933872,583823.4043134035,6148442.503416339,50.0,32632
672.119051,583823.4106338723,6148442.503536886,50.0,32632
672.317943,583823.4045256362,6148442.492288631,50.0,32632
672.519052,583823.410846105,6148442.492409178,50.0,32632
672.711875,583823.4047378688,6148442.481160923,50.0,32632
672.914886,583823.4047378688,6148442.481160923,50.0,32632
673.120114,583823.4112705702,6148442.470153762,50.0,32632
673.322019,583823.4049501015,6148442.470033215,50.0,32632
673.520058,583823.4051623341,6148442.458905508,50.0,32632
673.7188719999999,583823.4051623341,6148442.458905508,50.0,32632
673.924404,583823.3990540981,6148442.447657254,50.0,32632
674.1180039999999,583823.3927336294,6148442.447536707,50.0,32632
674.323986,583823.392945862,6148442.436409,50.0,32632
674.517238,583823.392945862,6148442.436409,50.0,32632
674.7168899999999,583823.3868376259,6148442.425160745,50.0,32632
674.923874,583823.3870498585,6148442.414033037,50.0,32632
675.113878,583823.387262091,6148442.402905329,50.0,32632
675.3114479999999,583823.3811538549,6148442.391657075,50.0,32632
675.514921,583823.3811538549,6148442.391657075,50.0,32632
675.715875,583823.3813660875,6148442.380529366,50.0,32632
675.9249659999999,583823.3752578513,6148442.369281112,50.0,32632
676.113883,583823.3820027851,6148442.347146244,50.0,32632
676.313309,583823.3822150177,6148442.336018537,50.0,32632
676.513007,583823.3822150177,6148442.336018537,50.0,32632
676.7128759999999,583823.3889599517,6148442.313883669,50.0,32632
676.914079,583823.3826394829,6148442.313763121,50.0,32632
677.1158829999999,583823.3828517154,6148442.3026354145,50.0,32632
677.307768,583823.383063948,6148442.291507707,50.0,32632
677.507491,583823.3834884132,6148442.269252292,50.0,32632
677.711909,583823.4028742852,6148442.247358517,50.0,32632
677.932876,583823.4159396887,6148442.225344195,50.0,32632
678.1128719999999,583823.4477542664,6148442.214819222,50.0,32632
678.31584,583823.4673523719,6148442.181797739,50.0,32632
678.522884,583823.4677768374,6148442.159542325,50.0,32632
678.714175,583823.4932709467,6148442.148896804,50.0,32632
678.91188,583823.5000158815,6148442.126761936,50.0,32632
679.115191,583823.5130812855,6148442.104747614,50.0,32632
679.3135589999999,583823.5191895218,6148442.115995869,50.0,32632
679.513877,583823.5128690527,6148442.115875322,50.0,32632
679.7181449999999,583823.5255099911,6148442.116116416,50.0,32632
679.92216,583823.5250855252,6148442.138371832,50.0,32632
680.118884,583823.5373019975,6148442.160868341,50.0,32632
680.321181,583823.5307692955,6148442.171875501,50.0,32632
680.510271,583823.5434102337,6148442.172116595,50.0,32632
680.710056,583823.5362408328,6148442.216506879,50.0,32632
680.913876,583823.5480328389,6148442.261258802,50.0,32632
681.114873,583823.541500137,6148442.272265964,50.0,32632
681.3148739999999,583823.540863438,6148442.305649087,50.0,32632
681.5181739999999,583823.5277980344,6148442.327663409,50.0,32632
681.712873,583823.5336940372,6148442.350039371,50.0,32632
681.911449,583823.5334818043,6148442.361167078,50.0,32632
682.116908,583823.5395900402,6148442.372415333,50.0,32632
682.318015,583823.5334818043,6148442.361167078,50.0,32632
682.511073,583823.5336940372,6148442.350039371,50.0,32632
682.713342,583823.5145203979,6148442.360805437,50.0,32632
682.912887,583823.5079876962,6148442.371812598,50.0,32632
683.1129149999999,583823.508412162,6148442.349557183,50.0,32632
683.3098759999999,583823.5016672275,6148442.37169205,50.0,32632
683.5151639999999,583823.4768098178,6148442.348954448,50.0,32632
683.711883,583823.4700648834,6148442.371089316,50.0,32632
683.923095,583823.4639566474,6148442.359841062,50.0,32632
684.110877,583823.4454197064,6148442.337224006,50.0,32632
684.3130209999999,583823.4452074737,6148442.348351713,50.0,32632
684.512013,583823.4199255982,6148442.347869526,50.0,32632
684.706383,583823.4203500635,6148442.32561411,50.0,32632
684.917233,583823.4268827653,6148442.314606949,50.0,32632
685.115879,583823.4142418274,6148442.314365855,50.0,32632
685.312205,583823.4013886569,6148442.325252469,50.0,32632
685.514875,583823.3950681881,6148442.325131922,50.0,32632
685.713879,583823.4011764242,6148442.336380178,50.0,32632
685.915082,583823.3950681881,6148442.325131922,50.0,32632
686.103402,583823.3950681881,6148442.325131922,50.0,32632
686.313871,583823.4013886569,6148442.325252469,50.0,32632
686.51288,583823.4016008895,6148442.314124762,50.0,32632
686.717541,583823.4079213584,6148442.314245309,50.0,32632
686.916826,583823.4142418274,6148442.314365855,50.0,32632
687.113878,583823.4144540601,6148442.303238148,50.0,32632
687.317322,583823.4273072307,6148442.292351535,50.0,32632
687.512937,583823.4399481684,6148442.292592628,50.0,32632
687.7161159999999,583823.4654422769,6148442.281947108,50.0,32632
687.922877,583823.5094733264,6148442.293918644,50.0,32632
688.1191769999999,583823.5596126118,6148442.317138435,50.0,32632
688.320522,583823.6409297743,6148442.363216379,50.0,32632
688.514876,583823.759533047,6148442.443400729,50.0,32632
688.724615,583823.9095264245,6148442.535315527,50.0,32632
688.916881,583824.083952732,6148442.672223353,50.0,32632
689.122273,583824.2958773681,6148442.83210989,50.0,32632
689.322951,583824.5261266859,6148443.025741206,50.0,32632
689.521407,583824.8001947842,6148443.242471789,50.0,32632
689.7215649999999,583825.09301202,6148443.470691747,50.0,32632
689.9348719999999,583825.404153913,6148443.732656495,50.0,32632
690.123878,583825.733832691,6148444.017238331,50.0,32632
690.319985,583826.0822605847,6148444.313309554,50.0,32632
690.516882,583826.4494375879,6148444.620870165,50.0,32632
690.719068,583826.8102940742,6148444.9283102555,50.0,32632
690.913161,583827.1709382677,6148445.246878082,50.0,32632
691.1181369999999,583827.5004045739,6148445.542587763,50.0,32632
691.322874,583827.792584784,6148445.804191024,50.0,32632
691.5184939999999,583828.0411584483,6148446.031567309,50.0,32632
691.716835,583828.2461255793,6148446.22471661,50.0,32632
691.934213,583828.4011657246,6148446.383518363,50.0,32632
692.1239049999999,583828.5128116017,6148446.496965414,50.0,32632
692.32088,583828.5932796514,6148446.587554279,50.0,32632
692.522879,583828.636249414,6148446.655164406,50.0,32632
692.724467,583828.6480413546,6148446.699916343,50.0,32632
692.924208,583828.6412963994,6148446.722051204,50.0,32632
693.116872,583828.6101185787,6148446.699193018,50.0,32632
693.3182029999999,583828.5536589067,6148446.675852613,50.0,32632
693.5202469999999,583828.4599131952,6148446.618405763,50.0,32632
693.7168899999999,583828.3286691951,6148446.537980176,50.0,32632
693.921851,583828.1725678281,6148446.43481696,50.0,32632
694.11707,583827.9918213347,6148446.297788416,50.0,32632
694.311611,583827.7735765376,6148446.137781144,50.0,32632
694.5158819999999,583827.5308988432,6148445.932780842,50.0,32632
694.721853,583827.2694719767,6148445.716291191,50.0,32632
694.92032,583826.9827632271,6148445.499319345,50.0,32632
695.119193,583826.6777297785,6148445.248602741,50.0,32632
695.314993,583826.3478389154,6148444.975148539,50.0,32632
695.522525,583825.986557923,6148444.689963902,50.0,32632
695.725876,583825.6065277245,6148444.393289939,50.0,32632
695.9488769999999,583825.2142810165,6148444.074119492,50.0,32632
696.124873,583824.8034973236,6148443.732332021,50.0,32632
696.3265819999999,583824.3802848671,6148443.379175786,50.0,32632
696.527118,583823.9322149392,6148443.003281985,50.0,32632
696.720963,583823.4712917645,6148442.638274846,50.0,32632
696.9253249999999,583823.0107929767,6148442.251012339,50.0,32632
697.120877,583822.5433369466,6148441.897012461,50.0,32632
697.3148739999999,583822.0701970591,6148441.509508963,50.0,32632
697.518189,583821.5846283749,6148441.110636721,50.0,32632
697.71789,583821.0984229222,6148440.7451476585,50.0,32632
697.9240699999999,583820.6004253471,6148440.3349067345,50.0,32632
698.1248959999999,583820.1083237029,6148439.947041824,50.0,32632
698.327489,583819.6105381676,6148439.525673306,50.0,32632
698.5323599999999,583819.1062198416,6148439.115312014,50.0,32632
698.72398,583818.6082218954,6148438.705071317,50.0,32632
698.922411,583818.1352935354,6148438.306440545,50.0,32632
699.122877,583817.7181882762,6148437.96453321,50.0,32632
699.310763,583817.3507978885,6148437.668101048,50.0,32632
699.521049,583817.0333346099,6148437.406016343,50.0,32632
699.724012,583816.7653740261,6148437.200534496,50.0,32632
699.933035,583816.5599815368,6148437.029641158,50.0,32632
700.124916,583816.4047284158,6148436.881967538,50.0,32632
700.323883,583816.2802288114,6148436.779407438,50.0,32632
700.5258749999999,583816.1871193718,6148436.688577728,50.0,32632
700.7218849999999,583816.1190796226,6148436.609357876,50.0,32632
700.9248749999999,583816.0761095657,6148436.5417478755,50.0,32632
701.123932,583816.0512520844,6148436.519010315,50.0,32632
701.326341,583816.0263946031,6148436.496272756,50.0,32632
701.525719,583816.0011126945,6148436.495790611,50.0,32632
701.716913,583815.9756185722,6148436.506436174,50.0,32632
701.925132,583815.9433795466,6148436.539216617,50.0,32632
702.124458,583815.9111405214,6148436.57199706,50.0,32632
702.315876,583815.8529829493,6148436.6376784835,50.0,32632
702.517883,583815.7880804762,6148436.725494787,50.0,32632
702.723876,583815.6974716735,6148436.835084364,50.0,32632
702.924492,583815.5874770207,6148436.966567752,50.0,32632
703.117881,583815.4450311445,6148437.1419592975,50.0,32632
703.3218929999999,583815.2764545288,6148437.361379536,50.0,32632
703.521767,583815.0758511293,6148437.602452526,50.0,32632
703.721379,583814.8491170079,6148437.887554214,50.0,32632
703.931879,583814.5966765963,6148438.194429195,50.0,32632
704.127876,583814.3183176945,6148438.53420518,50.0,32632
704.327875,583814.0203607877,6148438.907002704,50.0,32632
704.5148849999999,583813.6964854145,6148439.31270124,50.0,32632
704.724964,583813.3466915891,6148439.751300795,50.0,32632
704.922921,583812.9709793268,6148440.222801372,50.0,32632
705.1220069999999,583812.582201791,6148440.716316336,50.0,32632
705.3239229999999,583812.1677180514,6148441.2316046255,50.0,32632
705.524875,583811.7464895312,6148441.76902784,50.0,32632
705.71931,583811.2991304294,6148442.350479808,50.0,32632
705.930343,583810.8511348406,6148442.965314946,50.0,32632
706.1208829999999,583810.3900740409,6148443.602164487,50.0,32632
